C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_13_983.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_13_983.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_13_983.jpg, -0.3764364, 1, 0, 26.94647
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_089.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_089.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_089.jpg, -0.0774618, 1, 0, 27.86671
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_193.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_193.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_193.jpg, -0.0994533, 1, 0, 28.78619
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_292.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_292.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_292.jpg, -0.403706, 1, 0, 29.63125
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_396.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_396.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_396.jpg, -0.3495407, 1, 0, 30.18449
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_499.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_499.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_499.jpg, -0.2980319, 1, 0, 30.18708
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_598.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_598.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_598.jpg, -0.4627475, 1, 0, 30.1702
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_703.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_703.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_703.jpg, -0.1656149, 1, 0, 30.19485
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_803.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_803.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_803.jpg, 0, 1, 0, 30.18893
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_14_907.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_14_907.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_14_907.jpg, 0, 1, 0, 30.19061
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_013.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_013.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_013.jpg, 0, 1, 0, 30.19081
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_119.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_119.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_119.jpg, -0.2267538, 1, 0, 30.17806
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_222.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_222.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_222.jpg, 0, 1, 0, 30.19024
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_328.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_328.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_328.jpg, 0, 1, 0, 30.18971
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_430.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_430.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_430.jpg, 0, 1, 0, 30.19028
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_533.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_533.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_533.jpg, -0.1496637, 1, 0, 30.18443
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_634.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_634.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_634.jpg, -0.3108537, 1, 0, 30.17422
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_734.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_734.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_734.jpg, -0.005316611, 1, 0, 30.18887
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_838.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_838.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_838.jpg, 0, 1, 0, 30.19045
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_15_939.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_15_939.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_15_939.jpg, 0, 1, 0, 30.19027
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_040.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_040.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_040.jpg, 0, 1, 0, 30.19039
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_146.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_146.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_146.jpg, -0.2151249, 1, 0, 30.17903
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_249.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_249.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_249.jpg, 0, 1, 0, 30.18964
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_353.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_353.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_353.jpg, 0, 1, 0, 30.19021
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_457.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_457.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_457.jpg, 0, 1, 0, 30.19033
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_560.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_560.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_560.jpg, -0.3420435, 1, 0, 30.16504
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_660.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_660.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_660.jpg, -0.0403848, 1, 0, 30.19067
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_765.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_765.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_765.jpg, 0, 1, 0, 30.18995
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_869.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_869.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_869.jpg, 0, 1, 0, 30.19028
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_16_972.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_16_972.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_16_972.jpg, 0, 1, 0, 30.19034
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_074.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_074.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_074.jpg, 0, 1, 0, 30.19032
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_176.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_176.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_176.jpg, 0, 1, 0, 30.19026
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_277.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_277.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_277.jpg, -0.2591379, 1, 0, 30.17416
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_376.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_376.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_376.jpg, 0, 1, 0, 30.18955
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_484.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_484.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_484.jpg, 0, 1, 0, 30.19023
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_585.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_585.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_585.jpg, 0, 1, 0, 30.19023
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_692.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_692.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_692.jpg, 0, 1, 0, 30.1903
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_794.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_794.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_794.jpg, -0.2306244, 1, 0, 30.17681
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_17_899.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_17_899.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_17_899.jpg, 0, 1, 0, 30.18995
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_001.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_001.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_001.jpg, 0, 1, 0, 30.19025
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_103.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_103.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_103.jpg, 0, 1, 0, 30.19029
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_206.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_206.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_206.jpg, -0.129249, 1, 0, 30.18611
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_308.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_308.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_308.jpg, -0.2545488, 1, 0, 30.18022
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_409.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_409.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_409.jpg, 0, 1, 0, 30.18838
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_511.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_511.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_511.jpg, 0, 1, 0, 30.19118
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_614.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_614.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_614.jpg, -0.1202256, 1, 0, 30.1876
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_717.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_717.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_717.jpg, -0.1064535, 1, 0, 30.19168
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_818.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_818.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_818.jpg, 0, 1, 0, 30.19008
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_18_921.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_18_921.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_18_921.jpg, 0, 1, 0, 30.1902
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_023.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_023.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_023.jpg, 0, 1, 0, 30.19024
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_130.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_130.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_130.jpg, -0.0795891, 1, 0, 30.1887
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_232.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_232.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_232.jpg, 0, 1, 0, 30.19015
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_334.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_334.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_334.jpg, 0, 1, 0, 30.19018
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_439.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_439.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_439.jpg, 0, 1, 0, 30.19091
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_544.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_544.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_544.jpg, -0.0512832, 1, 0, 30.19053
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_649.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_649.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_649.jpg, -0.3639582, 1, 0, 30.15805
C:\Users\ritik\OneDrive\Desktop\data\IMG\center_2020_06_07_13_52_19_750.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\left_2020_06_07_13_52_19_750.jpg, C:\Users\ritik\OneDrive\Desktop\data\IMG\right_2020_06_07_13_52_19_750.jpg, -0.1186989, 1, 0, 30.19157
